quantity,price_paid_deal,price_paid_non_deal,coupon_value,promotion_type,size1_descr,flavor_descr,formula_descr,household_id,household_size,household_income,age_of_female_head,age_of_male_head,age_and_presence_of_children,male_head_employment,female_head_employment,male_head_education,female_head_education,marital_status,male_head_occupation,female_head_occupation,household_composition,race,hispanic_origin,region,scantrack_market_identifier,fips_state_code,fips_county_code,type_of_residence,kitchen_appliances,tv_items,female_head_birth,male_head_birth,household_internet_connection
1,0,4.59,0,,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8162493,1,23,8,0,9,0,9,0,5,2,12,12,5,3,2,1,1,9,15,5,1,3,10/1/49,"",1
1,0,4.49,0,,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8162493,1,23,8,0,9,0,9,0,5,2,12,12,5,3,2,1,1,9,15,5,1,3,10/1/49,"",1
1,0,3.59,0,,16.0 MLOZ,CHUNKY MONKEY,REGULAR,30412239,1,13,7,0,9,0,3,0,5,3,3,3,5,1,2,2,46,26,121,1,4,1,1/1/55,"",1
1,0,3.59,0,,16.0 MLOZ,CHUNKY MONKEY,REGULAR,30412239,1,13,7,0,9,0,3,0,5,3,3,3,5,1,2,2,46,26,121,1,4,1,1/1/55,"",1
1,0,3.32,0,,16.0 MLOZ,CHERRY GRCA,REGULAR,30412239,1,13,7,0,9,0,3,0,5,3,3,3,5,1,2,2,46,26,121,1,4,1,1/1/55,"",1
1,0,3.59,0,,16.0 MLOZ,CHERRY GRCA,REGULAR,30412239,1,13,7,0,9,0,3,0,5,3,3,3,5,1,2,2,46,26,121,1,4,1,1/1/55,"",1
1,0,3.59,0,,16.0 MLOZ,BANANA SPLIT,REGULAR,30412239,1,13,7,0,9,0,3,0,5,3,3,3,5,1,2,2,46,26,121,1,4,1,1/1/55,"",1
1,0,3.23,0,,16.0 MLOZ,CHUNKY MONKEY,REGULAR,30412239,1,13,7,0,9,0,3,0,5,3,3,3,5,1,2,2,46,26,121,1,4,1,1/1/55,"",1
1,0,3.59,0,,16.0 MLOZ,CHUNKY MONKEY,REGULAR,30412239,1,13,7,0,9,0,3,0,5,3,3,3,5,1,2,2,46,26,121,1,4,1,1/1/55,"",1
1,3,0,0,1,16.0 MLOZ,CHERRY GRCA,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,3.24,0,0,1,16.0 MLOZ,W-N-C-P-C,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
2,4.5,0,0,1,16.0 MLOZ,PB CUP,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
2,6,0,0,1,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,3.5,0,0,1,16.0 MLOZ,FOSSIL FUEL,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,4.49,0,0,1,16.0 MLOZ,HALF BAKED,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,3.1,0,0,1,16.0 MLOZ,CINNAMON BUNS,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,0,3.43,0,,16.0 MLOZ,PHISH FOOD,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,2.99,0,0,1,16.0 MLOZ,PHISH FOOD,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,4.19,0,,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
2,7.98,0,0,1,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
2,8.38,0,0,1,16.0 MLOZ,PHISH FOOD,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.89,0,,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,3.99,0,0,1,16.0 MLOZ,PHISH FOOD,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,4.46,0,,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8162493,1,23,8,0,9,0,9,0,5,2,12,12,5,3,2,1,1,9,15,5,1,3,10/1/49,"",1
1,0,4.46,0,,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8162493,1,23,8,0,9,0,9,0,5,2,12,12,5,3,2,1,1,9,15,5,1,3,10/1/49,"",1
1,3.19,0,0,1,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,8162810,4,29,6,6,6,3,9,5,5,1,2,12,1,3,2,2,22,27,37,1,7,2,10/1/62,10/1/60,2
2,6.14,0,1.38,2,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,8162810,4,29,6,6,6,3,9,5,5,1,2,12,1,3,2,2,22,27,37,1,7,2,10/1/62,10/1/60,2
1,0,2.79,0,,16.0 MLOZ,VAN,REGULAR,8163533,2,27,5,6,9,3,3,3,3,1,2,2,1,1,2,3,49,51,165,1,6,2,10/1/64,10/1/61,1
1,0,3.32,0,,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8171160,4,27,6,5,6,3,1,5,4,1,2,5,1,1,2,2,22,27,3,1,4,1,10/1/61,10/1/63,1
1,0,3.5,0,,16.0 MLOZ,VAN CARAMEL FUDGE,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,0,3.59,0,,16.0 MLOZ,CHUNKY MONKEY,REGULAR,30412239,1,13,7,0,9,0,3,0,5,3,3,3,5,1,2,2,46,26,121,1,4,1,1/1/55,"",1
1,0,4.19,0,,16.0 MLOZ,CHERRY GRCA,REGULAR,30414581,2,29,8,9,9,1,1,6,5,1,1,3,1,1,2,2,28,29,189,1,4,2,10/1/52,10/1/38,1
1,0,2.5,0,,16.0 MLOZ,CHC CHIP C-DH,REGULAR,30414911,2,18,2,2,9,1,1,6,5,1,10,10,1,4,1,1,52,36,7,1,1,2,10/1/82,10/1/82,1
1,0,2.49,0,,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30414911,2,18,2,2,9,1,1,6,5,1,10,10,1,4,1,1,52,36,7,1,1,2,10/1/82,10/1/82,1
1,0,2.79,0,,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,30414911,2,18,2,2,9,1,1,6,5,1,10,10,1,4,1,1,52,36,7,1,1,2,10/1/82,10/1/82,1
1,0,2.5,0,,16.0 MLOZ,PHISH FOOD,REGULAR,30414911,2,18,2,2,9,1,1,6,5,1,10,10,1,4,1,1,52,36,7,1,1,2,10/1/82,10/1/82,1
1,0,2.79,0,,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,30414911,2,18,2,2,9,1,1,6,5,1,10,10,1,4,1,1,52,36,7,1,1,2,10/1/82,10/1/82,1
1,3.18,0,0,1,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,2.5,0,0,1,16.0 MLOZ,TRIPLE CARAMEL CHUNK,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
2,4.5,0,0,1,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,3.2,0,0,1,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,4.49,0,0,1,16.0 MLOZ,PB CUP,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,1.59,0,0,1,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,4.49,0,0,1,16.0 MLOZ,PHISH FOOD,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
2,0,8.38,0,,16.0 MLOZ,CREME BRULEE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,3.99,0,0,1,16.0 MLOZ,CREME BRULEE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.99,0,,16.0 MLOZ,PHISH FOOD,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.49,0,,16.0 MLOZ,MAGIC BROWNIES,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
3,12.57,0,0,1,16.0 MLOZ,PHISH FOOD,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
3,10.38,0,0,1,16.0 MLOZ,FOSSIL FUEL,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.18,0,,16.0 MLOZ,CREME BRULEE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.78,0,,16.0 MLOZ,VAN CARAMEL FUDGE,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,2.5,0,0,1,16.0 MLOZ,VAN,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
2,6,0,0,1,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,3,0,0,1,16.0 MLOZ,VAN CARAMEL FUDGE,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
2,6,0,0,1,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,0,3.78,0,,16.0 MLOZ,VAN CARAMEL FUDGE,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,0,3,0,,16.0 MLOZ,CHC ALMOND NOUGAT,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
2,0,8.38,0,,16.0 MLOZ,W-N-C-P-C,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,0,2.88,0,,16.0 MLOZ,HEATH CRUNCH,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,0,3.39,0,,16.0 MLOZ,W-N-C-P-C,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,0,3.52,0,,16.0 MLOZ,CHERRY GRCA,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,0,3.5,0,,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,0,3.49,0,,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,0,4.19,0,,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,3.26,0,0,1,16.0 MLOZ,BANANA SPLIT,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,3.38,0,0,1,16.0 MLOZ,TRIPLE CARAMEL CHUNK,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,3.51,0,0,1,16.0 MLOZ,PB CUP,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,2.5,0,0,1,16.0 MLOZ,PB CUP,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,4.49,0,0,1,16.0 MLOZ,AMERICONE DREAM,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,3,0,0,1,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,3.13,0,0,1,16.0 MLOZ,PHISH FOOD,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
1,0,4.19,0,,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.99,0,,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,3.99,0,0,1,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,3.99,0,0,1,16.0 MLOZ,PHISH FOOD,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,4.19,0,,16.0 MLOZ,BUTTER PECAN,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,4.19,0,0,1,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.44,0,,16.0 MLOZ,PHISH FOOD,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,3,0,0,1,16.0 MLOZ,DUBLIN MUDSLIDE,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,0,3,0,,16.0 MLOZ,KARAMEL SUTRA,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,0,3.49,0,,16.0 MLOZ,DOUBLE CHC FUDGE SWR,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,0,3.75,0,,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,3.4,0,0,1,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,2.25,0,0,1,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,0,3.98,0,,16.0 MLOZ,CHERRY GRCA,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,0,2.88,0,,16.0 MLOZ,KARAMEL SUTRA,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,0,4.19,0,,16.0 MLOZ,CHUNKY MONKEY,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,0,4.19,0,,16.0 MLOZ,CHUNKY MONKEY,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
2,0,8.38,0,,16.0 MLOZ,CHUNKY MONKEY,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,0,3.49,0,,16.0 MLOZ,BANANA SPLIT,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,0,4.19,0,,16.0 MLOZ,KARAMEL SUTRA,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,0,4.19,0,,16.0 MLOZ,STR CSK,REGULAR,30415569,3,26,0,8,9,1,0,6,0,4,12,,3,2,2,3,39,37,51,1,4,3,"",10/1/49,1
1,4.05,0,0,1,16.0 MLOZ,CHC,REGULAR,8062835,1,18,0,8,9,3,0,5,0,4,2,,7,1,2,4,13,53,33,1,8,1,"",10/1/47,2
2,5.22,0,0,1,16.0 MLOZ,BUTTER PECAN,REGULAR,8063437,2,26,9,0,9,0,1,0,6,2,1,1,2,1,2,1,32,36,29,1,7,2,10/1/33,"",2
1,3.99,0,0,4,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8064502,1,21,8,0,9,0,3,0,5,3,1,1,5,1,2,4,13,53,53,1,7,2,10/1/50,"",1
1,3.99,0,0,4,16.0 MLOZ,CHERRY GRCA,REGULAR,8064502,1,21,8,0,9,0,3,0,5,3,1,1,5,1,2,4,13,53,53,1,7,2,10/1/50,"",1
1,3.99,0,0,4,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8064502,1,21,8,0,9,0,3,0,5,3,1,1,5,1,2,4,13,53,53,1,7,2,10/1/50,"",1
1,3.5,0,0,1,16.0 MLOZ,CHERRY GRCA,REGULAR,8067431,2,17,9,9,9,9,9,3,6,1,12,12,1,1,2,4,13,53,61,1,1,1,10/1/32,10/1/30,2
1,0,2.63,0,,16.0 MLOZ,PHISH FOOD,REGULAR,8068138,4,26,6,7,3,3,1,4,5,1,9,1,1,3,2,4,13,53,33,1,7,2,10/1/62,10/1/57,1
1,0,3.99,0,,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.99,0,,16.0 MLOZ,PHISH FOOD,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.51,0,,16.0 MLOZ,KARAMEL SUTRA,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,4.19,0,0,1,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.89,0,,16.0 MLOZ,DUBLIN MUDSLIDE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,4.19,0,,16.0 MLOZ,CINNAMON BUNS,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.46,0,,16.0 MLOZ,FOSSIL FUEL,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.99,0,,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30418018,3,26,7,7,3,3,1,4,6,1,1,1,1,1,2,1,9,36,81,5,1,3,10/1/55,10/1/55,1
1,0,4.99,0,,32.0 MLOZ,CHC CHIP C-DH,REGULAR,30418018,3,26,7,7,3,3,1,4,6,1,1,1,1,1,2,1,9,36,81,5,1,3,10/1/55,10/1/55,1
1,0,4.38,0,,16.0 MLOZ,PB CUP,REGULAR,30418018,3,26,7,7,3,3,1,4,6,1,1,1,1,1,2,1,9,36,81,5,1,3,10/1/55,10/1/55,1
1,4.99,0,1,2,32.0 MLOZ,CHERRY GRCA,REGULAR,30418018,3,26,7,7,3,3,1,4,6,1,1,1,1,1,2,1,9,36,81,5,1,3,10/1/55,10/1/55,1
1,0,3,0,,16.0 MLOZ,CREME BRULEE,REGULAR,30418418,2,8,4,0,2,0,9,0,4,3,10,10,2,1,2,1,32,36,55,5,4,2,10/1/70,"",1
1,0,3,0,,16.0 MLOZ,CREME BRULEE,REGULAR,30418418,2,8,4,0,2,0,9,0,4,3,10,10,2,1,2,1,32,36,55,5,4,2,10/1/70,"",1
1,0,3.11,0,,16.0 MLOZ,PB CUP,REGULAR,30418418,2,8,4,0,2,0,9,0,4,3,10,10,2,1,2,1,32,36,55,5,4,2,10/1/70,"",1
1,3.33,0,0,1,16.0 MLOZ,CHUBBY HUBBY,REGULAR,8068265,2,17,8,8,9,9,9,4,3,1,12,12,1,1,2,3,5,12,41,1,1,1,10/1/46,10/1/44,2
1,3.47,0,0,1,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8068265,2,17,8,8,9,9,9,4,3,1,12,12,1,1,2,3,5,12,41,1,1,1,10/1/46,10/1/44,2
2,6,0,0,1,16.0 MLOZ,AMERICONE DREAM,REGULAR,8068265,2,17,8,8,9,9,9,4,3,1,12,12,1,1,2,3,5,12,41,1,1,1,10/1/46,10/1/44,2
1,3.47,0,0,1,16.0 MLOZ,CHUBBY HUBBY,REGULAR,8068265,2,17,8,8,9,9,9,4,3,1,12,12,1,1,2,3,5,12,41,1,1,1,10/1/46,10/1/44,2
1,2.99,0,0,1,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8068265,2,17,8,8,9,9,9,4,3,1,12,12,1,1,2,3,5,12,41,1,1,1,10/1/46,10/1/44,2
4,9,0,0,1,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8069510,4,26,6,6,3,3,3,4,5,1,6,1,1,1,2,3,3,48,201,1,7,2,10/1/62,1/1/62,1
1,0,2.5,0,,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8069986,2,28,7,7,9,3,3,3,3,1,1,4,1,1,2,2,,38,101,1,4,2,10/1/58,10/1/56,1
2,4.48,0,0,1,16.0 MLOZ,CHERRY GRCA,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,0,3.98,0,,16.0 MLOZ,VAN CARAMEL FUDGE,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,0,3.75,0,,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,0,3.78,0,,16.0 MLOZ,VAN CARAMEL FUDGE,REGULAR,8171272,1,26,9,0,9,0,9,0,5,1,12,12,5,1,2,2,28,29,189,6,7,3,1/1/34,"",1
1,0,3.89,0,,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8176219,1,13,9,0,9,0,2,0,6,3,1,1,5,1,2,3,29,12,21,6,7,2,10/1/32,"",1
1,2.5,0,0,1,16.0 MLOZ,W-N-C-P-C,REGULAR,8178832,2,10,9,9,9,9,9,2,2,1,12,12,1,1,2,3,44,37,27,1,7,1,10/1/38,10/1/37,1
2,5,0,0,1,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,8178832,2,10,9,9,9,9,9,2,2,1,12,12,1,1,2,3,44,37,27,1,7,1,10/1/38,10/1/37,1
1,3.5,0,0,1,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.89,0,,16.0 MLOZ,PHISH FOOD,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
2,0,7.98,0,,16.0 MLOZ,CREME BRULEE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,3.99,0,0,1,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
2,0,7.98,0,,16.0 MLOZ,CREME BRULEE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,4.19,0,,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,0,3.99,0,,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8237273,2,23,7,8,9,9,9,5,5,1,12,12,1,1,2,3,,47,89,1,4,1,10/1/53,10/1/44,1
1,2.5,0,0,1,16.0 MLOZ,STR CSK,REGULAR,30418418,2,8,4,0,2,0,9,0,4,3,10,10,2,1,2,1,32,36,55,5,4,2,10/1/70,"",1
1,0,2.99,0,,16.0 MLOZ,DUBLIN MUDSLIDE,REGULAR,30418418,2,8,4,0,2,0,9,0,4,3,10,10,2,1,2,1,32,36,55,5,4,2,10/1/70,"",1
1,2.5,0,0,1,16.0 MLOZ,CREME BRULEE,REGULAR,30418418,2,8,4,0,2,0,9,0,4,3,10,10,2,1,2,1,32,36,55,5,4,2,10/1/70,"",1
1,2.61,0,0,1,16.0 MLOZ,CREME BRULEE,REGULAR,30418418,2,8,4,0,2,0,9,0,4,3,10,10,2,1,2,1,32,36,55,5,4,2,10/1/70,"",1
